Deck Name,URL,Player,Card Kingdom,TCG Player,Manatraders,Cardhoarder,Format
Rakdos Aggro,http://www.mtgtop8.com/event?e=27098&d=413071&f=MO,Filippo Simonini,465,863,34.95,278,MO
Rakdos Aggro,http://www.mtgtop8.com/event?e=27184&d=413876&f=MO,Dlihchtarw,1042,1482,59.95,477,MO
Rakdos Aggro,http://www.mtgtop8.com/event?e=26965&d=411102&f=MO,aplapp,487,882,34.95,245,MO
Death's Shadow,http://www.mtgtop8.com/event?e=27437&d=417896&f=MO,jwaves,749,853,34.95,256,MO
Death's Shadow,http://www.mtgtop8.com/event?e=27330&d=416573&f=MO,Skrown,608,819,34.95,190,MO
Death's Shadow,http://www.mtgtop8.com/event?e=27353&d=416907&f=MO,hcook725,625,730,34.95,238,MO
Death's Shadow,http://www.mtgtop8.com/event?e=27410&d=417521&f=MO,slow_brz,622,728,34.95,228,MO
Grixis Shadow,http://www.mtgtop8.com/event?e=27404&d=417454&f=MO,Alexander Müller,714,1031,34.95,248,MO
Gixis Death's Shadow,http://www.mtgtop8.com/event?e=27211&d=414102&f=MO,Thibaud Zemp,695,895,34.95,196,MO
Death's Shadow,http://www.mtgtop8.com/event?e=27242&d=414425&f=MO,eneges,862,1168,34.95,199,MO
Human,http://www.mtgtop8.com/event?e=27403&d=417441&f=MO,Arrias,797,819,34.95,359,MO
Death's Shadow,http://www.mtgtop8.com/event?e=26966&d=411119&f=MO,Phill_Hellmuth,704,979,34.95,252,MO
Death's Shadow,http://www.mtgtop8.com/event?e=26965&d=411103&f=MO,Pennywisse,695,950,34.95,218,MO
Humans,http://www.mtgtop8.com/event?e=26976&d=411242&f=MO,Nicky Horel,795,785,34.95,328,MO
Jund Death's Shadow,http://www.mtgtop8.com/event?e=27101&d=413100&f=MO,B1gDan,942,1305,59.95,329,MO
Humans,http://www.mtgtop8.com/event?e=27012&d=411662&f=MO,chicers,830,909,34.95,322,MO
Humans,http://www.mtgtop8.com/event?e=27330&d=416578&f=MO,kanister,736,788,34.95,307,MO
Death's Shadow,http://www.mtgtop8.com/event?e=27184&d=413879&f=MO,__BMJ__,943,1307,59.95,411,MO
Humans,http://www.mtgtop8.com/event?e=27437&d=417895&f=MO,UnstableJoker,787,814,34.95,359,MO
