Deck Name,URL,Player,Card Kingdom,TCG Player,Manatraders,Cardhoarder,Format
Bant Ephemerate,http://www.mtgtop8.com/event?e=26683&d=406592&f=PAU,Entropy263,57,664,9.95,30,PAU
Flicker,http://www.mtgtop8.com/event?e=27248&d=414480&f=PAU,Notgood,53,337,9.95,25,PAU
Flicker,http://www.mtgtop8.com/event?e=27096&d=413053&f=PAU,saidin.raken,75,146,9.95,43,PAU
Flicker,http://www.mtgtop8.com/event?e=26990&d=411414&f=PAU,saidin.raken,52,186,9.95,16,PAU
Flicker,http://www.mtgtop8.com/event?e=27354&d=416934&f=PAU,NotGood,56,361,9.95,32,PAU
Uw Familiar,http://www.mtgtop8.com/event?e=26796&d=407933&f=PAU,Roberto Silva,75,75,9.95,45,PAU
Flicker,http://www.mtgtop8.com/event?e=27357&d=416950&f=PAU,Raptor56,117,358,9.95,53,PAU
Flicker,http://www.mtgtop8.com/event?e=27167&d=413750&f=PAU,saidin.raken,66,195,9.95,22,PAU
Walls Combo,http://www.mtgtop8.com/event?e=27357&d=416962&f=PAU,gmaoMTG,59,74,9.95,39,PAU
Walls Combo,http://www.mtgtop8.com/event?e=27166&d=413723&f=PAU,killersuv,55,69,9.95,41,PAU
Walls Combo,http://www.mtgtop8.com/event?e=27354&d=416931&f=PAU,Mathonical,63,71,9.95,40,PAU
Walls Combo,http://www.mtgtop8.com/event?e=27166&d=413728&f=PAU,Mathonical,64,76,9.95,42,PAU
Walls Combo,http://www.mtgtop8.com/event?e=27096&d=413048&f=PAU,Liv_One,55,69,9.95,41,PAU
Walls Combo,http://www.mtgtop8.com/event?e=26918&d=409978&f=PAU,Kalko,54,67,9.95,40,PAU
Mardu Tortured Existence,http://www.mtgtop8.com/event?e=27253&d=414549&f=PAU,Excile2127,35,50,9.95,17,PAU
Zendikon,http://www.mtgtop8.com/event?e=26990&d=411412&f=PAU,Raptor56,101,361,9.95,32,PAU
Bg Tortex,http://www.mtgtop8.com/event?e=27206&d=414066&f=PAU,Calpine,36,48,9.95,13,PAU
Freed Zendikon,http://www.mtgtop8.com/event?e=26688&d=406652&f=PAU,Kirblinxy,98,107,9.95,33,PAU
Tortured Existence,http://www.mtgtop8.com/event?e=27167&d=413755&f=PAU,thearmadillo,30,41,9.95,6,PAU
