Deck Name,URL,Player,Card Kingdom,TCG Player,Manatraders,Cardhoarder,Format
Boros Aggro,http://www.mtgtop8.com/event?e=26701&d=406801&f=PI,guiyote,185,192,34.95,142,PI
Mono Blue Aggro,http://www.mtgtop8.com/event?e=27176&d=413822&f=PI,Geoffrey Caillet,68,92,9.95,28,PI
Boros Aggro,http://www.mtgtop8.com/event?e=26905&d=409807&f=PI,_Caverna_,231,204,9.95,110,PI
Mono Blue Aggro,http://www.mtgtop8.com/event?e=27195&d=413968&f=PI,Onozuka Yuushi,131,142,34.95,109,PI
Simic Aggro,http://www.mtgtop8.com/event?e=26845&d=409142&f=PI,Praxifi,476,524,34.95,221,PI
Boros Aggro,http://www.mtgtop8.com/event?e=26905&d=409810&f=PI,iBroadband,165,167,9.95,93,PI
Izzet Arclight,http://www.mtgtop8.com/event?e=27316&d=416405&f=PI,Matsumoto Tatsunori,183,265,9.95,88,PI
Boros Aggro,http://www.mtgtop8.com/event?e=27054&d=412629&f=PI,iBroadband,175,178,9.95,92,PI
UR Aggro,http://www.mtgtop8.com/event?e=27010&d=411640&f=PI,Fabrice_K,175,208,34.95,116,PI
Other,http://www.mtgtop8.com/event?e=27466&d=418242&f=PI,cypress223,314,434,34.95,100,PI
Other,http://www.mtgtop8.com/event?e=27466&d=418232&f=PI,Uniq,427,381,34.95,237,PI
Other,http://www.mtgtop8.com/event?e=27466&d=418235&f=PI,Newspaper,593,341,34.95,170,PI
Other,http://www.mtgtop8.com/event?e=27466&d=418233&f=PI,techninja701,243,175,34.95,179,PI
Dredge,http://www.mtgtop8.com/event?e=27201&d=414022&f=PI,Ricky Linn,266,312,9.95,76,PI
Other,http://www.mtgtop8.com/event?e=27342&d=416787&f=PI,Ichikawa Takayoshi,344,355,9.95,77,PI
Selesnya Tokens,http://www.mtgtop8.com/event?e=27446&d=417994&f=PI,Christaren,313,347,9.95,35,PI
Gruul Aggro,http://www.mtgtop8.com/event?e=27259&d=414603&f=PI,gimma,234,294,34.95,111,PI
Rally the Ancestors,http://www.mtgtop8.com/event?e=27440&d=417933&f=PI,Gasotamu,193,213,9.95,30,PI
Other,http://www.mtgtop8.com/event?e=27342&d=416793&f=PI,Kawasaki Kentarou,312,413,34.95,126,PI
Gw Cats,http://www.mtgtop8.com/event?e=27153&d=413644&f=PI,Anacariane,268,291,9.95,42,PI
Orzhov Midrange,http://www.mtgtop8.com/event?e=27158&d=413685&f=PI,Yamada Nobuhiro,323,352,34.95,203,PI
Jund Citadel,http://www.mtgtop8.com/event?e=27113&d=413240&f=PI,Aka Shunnsuke,449,532,34.95,123,PI
Humans,http://www.mtgtop8.com/event?e=27078&d=412857&f=PI,Kitou Kazuumi,661,459,34.95,155,PI
Dredge,http://www.mtgtop8.com/event?e=26875&d=409505&f=PI,Nakashima Shunichi,486,539,34.95,205,PI
Jund Sacrifice,http://www.mtgtop8.com/event?e=26905&d=409805&f=PI,mattn,332,432,9.95,98,PI
Humans,http://www.mtgtop8.com/event?e=26905&d=409812&f=PI,iHuman,582,404,34.95,160,PI
Humans,http://www.mtgtop8.com/event?e=26790&d=407892&f=PI,Newspaper,546,333,34.95,148,PI
Dimir Midrange,http://www.mtgtop8.com/event?e=26905&d=409811&f=PI,MTGxMike,283,346,9.95,89,PI
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=27241&d=414411&f=PI,claudioh,538,560,34.95,331,PI
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=27466&d=418236&f=PI,claudioh,540,624,59.95,367,PI
Selesnya Hardened Scales,http://www.mtgtop8.com/event?e=26745&d=407376&f=PI,Hayashi Tatsuya,594,386,9.95,85,PI
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=27179&d=413840&f=PI,Tw33Ty,568,610,34.95,354,PI
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=27226&d=414257&f=PI,Yokotani Junpei,593,623,59.95,357,PI
Niv-Mizzet Reborn,http://www.mtgtop8.com/event?e=27139&d=413476&f=PI,Matsumoto Tomohiro,733,772,59.95,421,PI
