Deck Name,URL,Player,Card Kingdom,TCG Player,Manatraders,Cardhoarder,Format
UR Skred,http://www.mtgtop8.com/event?e=26688&d=406653&f=PAU,dragon7k,75,855,9.95,68,PAU
Orzhov Pestilence,http://www.mtgtop8.com/event?e=27096&d=413052&f=PAU,PR0boszcz,35,75,9.95,66,PAU
Rakdos Midrange,http://www.mtgtop8.com/event?e=27405&d=417458&f=PAU,Fernando Shulze,52,361,9.95,56,PAU
Flicker,http://www.mtgtop8.com/event?e=27354&d=416934&f=PAU,NotGood,56,361,9.95,36,PAU
Orzhov Pestilence,http://www.mtgtop8.com/event?e=26990&d=411411&f=PAU,PR0boszcz,35,75,9.95,66,PAU
Flicker,http://www.mtgtop8.com/event?e=27357&d=416955&f=PAU,DoctorMerp,66,195,9.95,21,PAU
Flicker,http://www.mtgtop8.com/event?e=27248&d=414480&f=PAU,Notgood,53,337,9.95,30,PAU
Orzhov Pestilence,http://www.mtgtop8.com/event?e=27357&d=416960&f=PAU,Auripower,43,88,9.95,95,PAU
Orzhov Pestilence,http://www.mtgtop8.com/event?e=27439&d=417915&f=PAU,Ravager.pe,42,75,9.95,61,PAU
UW Ephemerate,http://www.mtgtop8.com/event?e=27444&d=417970&f=PAU,Fabmant,35,53,9.95,7,PAU
Flicker,http://www.mtgtop8.com/event?e=27441&d=417942&f=PAU,saidin.raken,67,328,9.95,23,PAU
Orzhov Pestilence,http://www.mtgtop8.com/event?e=26918&d=409977&f=PAU,Ravager.pe,27,60,9.95,44,PAU
Rakdos Midrange,http://www.mtgtop8.com/event?e=27450&d=418044&f=PAU,-F_Y_D_0-,56,429,9.95,79,PAU
Flicker,http://www.mtgtop8.com/event?e=27450&d=418063&f=PAU,saidin.raken,53,63,9.95,24,PAU
Orzhov Pestilence,http://www.mtgtop8.com/event?e=27357&d=416949&f=PAU,kogamo,29,89,9.95,51,PAU
Flicker,http://www.mtgtop8.com/event?e=27096&d=413053&f=PAU,saidin.raken,74,144,9.95,44,PAU
Flicker,http://www.mtgtop8.com/event?e=27144&d=413532&f=PAU,Blloodpet,52,62,9.95,17,PAU
Combo Walls,http://www.mtgtop8.com/event?e=27452&d=418074&f=PAU,Jonathan Quarantiello,377,72,9.95,42,PAU
Uw Familiar,http://www.mtgtop8.com/event?e=26796&d=407933&f=PAU,Roberto Silva,74,77,9.95,46,PAU
Flicker,http://www.mtgtop8.com/event?e=26990&d=411414&f=PAU,saidin.raken,52,189,9.95,17,PAU
Flicker,http://www.mtgtop8.com/event?e=27167&d=413750&f=PAU,saidin.raken,65,195,9.95,22,PAU
